,Axis1,Axis2,Axis3
2662,-1.76928711,1.6237793,1.06713868
2663,1.51660157,0.92919922,1.28979493
2664,1.33325196,0.66113282,1.64819336
2665,-6.104e-05,-6.104e-05,-1.80419922
2666,1.13671875,-1.15087891,1.37792969
2667,0.05957032,0.82397461,1.06225586
2668,0.27783204,-1.57348633,1.9987793
2669,0.37890625,-1.70117188,-1.86059571
2670,1.60913086,-1.875,1.1484375
2671,0.70654297,-1.875,-1.83862305
2672,1.97705079,0.47070313,-1.62280274
2673,1.37866211,0.72729493,1.8671875
2674,1.61206055,0.9597168,1.74682618
2675,1.65039063,1.11743165,1.72509766
2676,1.60205079,1.08398438,1.7878418
2677,1.62451172,1.12158204,-1.76635743
2678,1.62451172,1.08154297,1.78515625
2679,1.61523438,1.07910157,1.78417969
2680,1.62866211,1.10888672,1.7775879
2681,1.61914063,1.10473633,1.79174805
2682,1.61401368,1.10742188,1.76293946
2683,1.6081543,1.11889649,1.77392579
2684,1.58129883,1.1081543,1.75366211
2685,1.53027344,1.07641602,1.76904297
2686,-1.77978516,1.10253907,1.78710938
2687,1.49975586,1.05395508,1.80322266
2688,1.50830079,0.97875977,1.7709961
2689,1.43676758,1.26538086,-1.7631836
2690,1.08056641,0.44921875,-1.79467774
2691,1.07080079,-1.875,1.77954102
2692,0.78735352,0.65014649,-1.52197266
2693,1.80273438,1.38623047,-1.7421875
2694,1.76953125,1.1171875,1.6604004
2695,1.64184571,1.51538086,1.39941407
2696,1.31567383,0.54003907,1.47119141
2697,-6.104e-05,-0.55810547,0.43701172
2698,1.50732422,-0.87109375,1.75708008
2699,0.4765625,0.57177735,1.08129883
2700,1.60180665,1.1225586,1.79052735
2701,1.61669922,1.11083985,1.77001954
2702,1.60791016,1.10742188,1.82470704
2703,1.58569336,1.08300782,1.81518555
2704,1.59570313,1.09228516,1.83081055
2705,1.5859375,1.09716797,1.81396485
2706,-1.77563477,1.11987305,-1.76025391
2707,1.53857422,1.11889649,1.82080079
2708,1.52197266,1.11914063,1.80688477
2709,1.51538086,1.12866211,1.81811524
2710,1.48999024,0.94555665,1.85913086
2711,1.58447266,0.70043946,1.77636719
2712,1.71557618,1.09033204,1.58715821
2713,1.27294922,0.61621094,1.58032227
2714,1.14233399,-1.875,0.99145508
2715,1.50610352,-1.81616211,-1.75170899
2716,1.59741211,1.06347657,-1.62866211
2717,1.62768555,1.0678711,-1.83398438
2718,1.50756836,1.41845704,1.40283204
2719,1.44335938,1.03100586,1.44995118
2720,-1.75927735,0.16918946,0.23754883
2721,1.43579102,-1.68457032,1.19750977
2722,0.52734375,1.55029297,1.2956543
2723,-1.875,1.48583985,-1.92529297
2724,0.69873047,-0.74560547,-1.50317383
2725,1.75732422,1.70874024,-1.89746094
2726,1.34082032,0.63452149,1.98364258
2727,1.57299805,1.53247071,1.68066407
2728,1.61889649,1.32714844,1.81591797
2729,1.64648438,1.21215821,-1.76489258
2730,-1.7709961,1.07397461,1.8400879
2731,1.61767579,1.12207032,1.7878418
2732,1.60522461,1.0822754,1.8203125
2733,1.59228516,1.12036133,1.82080079
2734,1.5900879,1.09985352,1.8479004
2735,1.58374024,1.11645508,1.84155274
2736,1.56835938,1.07543946,1.80004883
2737,1.6015625,1.10644532,1.81982422
2738,1.53466797,1.11767579,1.83398438
2739,1.5354004,1.10620118,1.83007813
2740,1.46850586,1.07373047,1.8400879
2741,1.52172852,0.96069336,1.87109375
2742,1.5847168,1.36572266,1.82958985
2743,1.2150879,0.94824219,1.43920899
2744,1.61694336,0.45483399,1.72167969
2745,1.29956055,-1.875,1.44555665
2746,0.58276368,1.15478516,-1.9909668
2747,1.76098633,1.84277344,-1.92919922
2748,1.61962891,0.95263672,-1.99194336
2749,1.4921875,1.42407227,1.96435547
2750,1.2163086,0.72631836,1.43847657
2751,0.79467774,0.70678711,1.31982422
2752,1.30737305,-0.85473633,1.12939454
2753,0.07958985,1.15429688,1.01220704
2754,0.26269532,-1.99365235,-1.83081055
2755,0.74731446,-1.42309571,-1.71386719
2756,0.53344727,0.23095704,0.55297852
2757,0.89941407,0.11938477,-1.81958008
2758,1.89868165,0.70947266,-1.81835938
2759,1.52514649,0.69018555,1.73266602
2760,1.65527344,1.1147461,1.7006836
2761,1.63745118,-1.80664063,1.79785157
2762,1.64306641,1.08129883,1.78955079
2763,1.65161133,1.12451172,1.76953125
2764,1.62402344,1.09497071,1.81054688
2765,1.59497071,-1.80761719,-1.76342774
2766,1.60595704,1.14746094,1.79370118
2767,1.59643555,1.06762696,1.7631836
2768,1.58837891,1.13012696,1.81347657
2769,1.57910157,1.12011719,1.78588868
2770,1.5522461,-1.80517579,1.81445313
2771,-1.7800293,1.07202149,1.8034668
2772,1.48095704,0.95605469,1.79418946
2773,1.53491211,1.18920899,1.84179688
2774,1.3190918,0.93408204,1.64672852
2775,1.47265625,0.22851563,-1.77416993
2776,1.45996094,-1.875,1.35498047
2777,1.13647461,1.8112793,1.90844727
2778,1.6796875,1.32080079,-1.79467774
2779,1.59692383,1.04589844,1.49462891
2780,1.63793946,1.67919922,1.12036133
2781,1.94628907,0.6003418,0.66699219
2782,1.24780274,1.07666016,1.46533204
2783,1.31054688,-1.36694336,1.1225586
2784,0.25854493,1.69677735,1.04833985
2785,0.07763672,-1.4909668,-1.93774415
2786,0.66796875,-1.75292969,-1.7385254
2787,-1.875,0.45214844,-1.78759766
2788,0.94970704,-1.875,0.87304688
2789,-1.99243165,0.64306641,-1.80810547
2790,1.45898438,0.74389649,1.84985352
2791,1.62280274,1.05004883,-1.76953125
2792,1.62817383,1.11791993,1.7709961
2793,1.58911133,1.09594727,1.80395508
2794,1.63061524,1.10180665,1.75097657
2795,1.62744141,1.12231446,1.7541504
2796,1.57910157,1.04785157,1.76660157
2797,1.61108399,1.09301758,1.79418946
2798,1.59814454,1.09985352,1.80615235
2799,-1.77587891,1.12597657,1.8100586
2800,1.49951172,0.87451172,1.85205079
2801,1.61328125,0.92529297,1.79833985
2802,-1.77270508,1.04907227,1.79272461
2803,1.62670899,1.08642579,1.82153321
2804,1.6303711,1.10253907,1.80151368
2805,1.58642579,1.12646485,-1.76342774
2806,1.65283204,1.07421875,1.75927735
2807,-1.77416993,1.12084961,1.83178711
2808,1.60107422,1.09497071,1.78955079
2809,1.57006836,1.10888672,1.80151368
2810,1.5534668,1.11621094,1.81762696
2811,1.50805665,0.95434571,1.82226563
2812,-1.78686524,0.78637696,1.84277344
2813,1.80957032,1.65869141,1.67749024
2814,1.25195313,0.31884766,1.47387696
2815,0.88598633,-1.875,1.42358399
2816,1.23608399,0.55810547,-1.17504883
2817,1.99267579,-1.79394532,-1.50122071
2818,1.74462891,0.99926758,1.84057618
2819,1.65014649,1.45117188,1.21582032
2820,1.51245118,0.91503907,1.3400879
2821,0.09521485,1.10205079,0.3088379
2822,0.99047852,1.93701172,0.69238282
2823,-1.875,1.13232422,1.49780274
2824,0.0612793,-1.2163086,-1.74462891
2825,0.31762696,-1.85986329,-1.8791504
2826,0.18920899,0.56176758,0.85644532
2827,1.12744141,0.46557618,1.26269532
2828,1.1472168,1.69384766,1.4819336
2829,1.62036133,1.19042969,1.74926758
2830,1.68261719,1.21728516,1.74365235
2831,1.58520508,1.09082032,1.83422852
2832,1.61254883,1.1057129,-1.7631836
2833,1.6081543,1.10595704,1.79956055
2834,1.61791993,1.06738282,1.7956543
2835,1.59985352,1.1147461,1.80249024
2836,1.58325196,-1.80517579,1.8010254
2837,1.55053711,1.07348633,1.78955079
2838,1.55126954,1.11181641,1.80078125
2839,1.48559571,1.09570313,1.83056641
2840,1.46801758,1.01660157,1.80371094
2841,1.61694336,0.83081055,1.83715821
2842,1.84033204,1.18115235,1.76464844
2843,1.00366211,0.29589844,1.35546875
2844,1.85229493,-1.875,1.72949219
2845,1.2229004,0.57910157,-1.63256836
2846,1.83325196,1.16918946,-1.70507813
2847,1.97827149,1.26879883,1.64892579
2848,1.69189454,1.32666016,1.03295899
2849,1.46459961,0.63134766,1.27832032
2850,1.86181641,-1.875,-1.4025879
2851,0.38403321,0.71655274,1.36083985
2852,0.17822266,1.9765625,1.49145508
2853,-1.875,-1.22509766,-1.98046875
2854,0.53466797,-1.98999024,-1.86279297
2855,-1.71362305,-0.34765625,-1.5847168
2856,1.78979493,-1.77026368,1.43408204
2857,1.2890625,1.44506836,1.73291016
2858,1.58374024,1.15966797,1.77929688
2859,1.63256836,1.1315918,1.78564454
2860,1.5703125,1.08374024,1.87011719
2861,1.59155274,1.07373047,1.7878418
2862,1.61962891,1.12695313,1.78076172
2863,1.60302735,1.0666504,1.82202149
2864,1.62231446,-1.80688477,1.82592774
2865,1.6159668,1.08569336,1.78271485
2866,1.54931641,1.10839844,-1.76171875
2867,1.5432129,1.11987305,1.80175782
2868,1.51782227,1.09082032,1.81372071
2869,1.53100586,1.00463868,1.82763672
2870,1.49902344,0.8515625,1.82055665
2871,1.74487305,1.10473633,1.60620118
2872,1.3100586,-1.875,0.95629883
2873,1.62988282,1.11401368,-1.69213868
2874,-1.39428711,0.60400391,-1.39404297
2875,1.9753418,0.90942383,-1.84570313
2876,1.67480469,1.33740235,1.6916504
2877,1.40795899,1.09594727,1.60131836
2878,1.30004883,0.59545899,1.68017579
2879,1.68212891,1.72680665,-1.7553711
2880,0.25927735,-1.83642579,1.45458985
2881,0.41137696,1.92578125,1.34619141
2882,0.35498047,-1.32617188,-1.89257813
2883,0.7006836,1.81689454,-1.78710938
2884,1.68041993,1.33569336,0.76342774
2885,0.84057618,-1.875,1.71337891
2886,1.82055665,0.4338379,1.91479493
2887,1.61938477,0.97070313,1.80590821
2888,1.60644532,1.09179688,1.77563477
2889,1.65136719,1.16088868,1.79223633
2890,1.61547852,1.09594727,1.80078125
2891,1.57324219,1.07641602,1.81494141
2892,1.61645508,1.1135254,1.79931641
2893,1.60131836,1.08911133,1.7890625
2894,1.55419922,1.10375977,1.79931641
2895,1.5703125,1.11230469,1.7890625
2896,1.54345704,1.11059571,1.84057618
2897,1.47436524,1.09326172,1.85498047
2898,1.52416993,0.78637696,1.8359375
2899,1.57788086,1.2006836,1.74365235
2900,1.62280274,1.08447266,1.81518555
2901,1.64160157,1.08203125,1.81396485
2902,1.62597657,1.07153321,1.81347657
2903,1.6237793,1.08984375,1.84570313
2904,1.60351563,1.07128907,1.78491211
2905,1.47045899,1.0822754,1.66748047
2906,1.45532227,1.00756836,1.71850586
2907,1.47265625,1.06225586,1.90576172
2908,1.37036133,1.20263672,1.84936524
2909,1.43286133,0.87719727,-1.99365235
2910,1.79614258,1.16064454,1.79296875
2911,1.59057618,0.92285157,1.32617188
2912,1.46533204,1.11938477,1.33569336
2913,1.33374024,1.18872071,1.56494141
2914,1.38842774,1.22998047,1.72924805
2915,1.45117188,1.45947266,1.88110352
2916,1.42480469,1.15771485,-1.98168946
2917,1.54833985,0.78271485,-1.4885254
2918,1.35766602,0.38720704,-1.3244629
2919,1.58007813,1.09204102,1.8647461
2920,1.63354493,1.35424805,1.39648438
2921,1.59326172,1.07958985,1.7175293
2922,1.57592774,1.10009766,-1.76733399
2923,1.64208985,1.1447754,1.69458008
2924,1.61572266,1.07958985,1.75830079
2925,1.56762696,1.06030274,1.81103516
2926,1.61328125,1.1538086,1.79614258
2927,1.5678711,1.10058594,1.80029297
2928,1.5834961,1.08398438,1.78710938
2929,1.59326172,1.12768555,1.79223633
2930,-1.77709961,1.08862305,1.83276368
2931,1.55908204,1.10180665,1.82666016
2932,1.5925293,1.1003418,1.81884766
2933,1.56689454,1.11450196,1.84960938
2934,1.54150391,1.1069336,1.84985352
2935,1.54077149,1.1291504,1.82080079
2936,1.52270508,1.11865235,1.82226563
2937,1.52661133,1.04907227,1.83032227
2938,1.58911133,0.87988282,1.83642579
2939,1.7150879,1.28930665,1.66918946
2940,1.07934571,0.54858399,1.56616211
2941,0.81835938,-1.875,1.17333985
2942,1.12231446,1.12622071,1.80859375
2943,1.89038086,1.09863282,1.86962891
2944,1.96972657,1.18920899,1.82177735
2945,1.66625977,1.41967774,1.22924805
2946,1.28759766,0.92626954,1.47314454
2947,0.75366211,0.71484375,1.63232422
2948,0.6159668,-1.5144043,1.62231446
2949,-1.875,1.04931641,1.78759766
2950,0.6706543,-0.93261719,-1.79296875
2951,0.50756836,0.00878907,1.12304688
2952,1.9663086,0.90893555,1.74047852
2953,1.46826172,0.6213379,1.79931641
2954,1.62451172,1.12158204,1.73559571
2955,1.63110352,1.1850586,1.73876954
2956,-1.77539063,1.07250977,1.85302735
2957,1.59692383,1.12866211,1.77929688
2958,1.60473633,1.12866211,1.78930665
2959,1.55761719,1.10498047,1.81860352
2960,1.59692383,1.12426758,1.80981446
2961,1.59887696,1.10791016,1.80029297
2962,-1.77441407,1.08764649,1.81982422
2963,1.62304688,1.10375977,1.81225586
2964,1.60742188,1.08374024,1.79174805
2965,1.54272461,1.05151368,1.81445313
2966,1.63061524,0.82543946,1.84863282
2967,1.64794922,0.63867188,1.62597657
2968,1.75561524,-1.875,1.80493165
2969,1.65161133,0.96606446,-1.61010743
2970,-1.84643555,-1.82470704,-1.65405274
2971,-1.90234375,0.89550782,1.8713379
2972,1.66455079,0.8190918,1.40844727
2973,-1.77636719,0.95629883,1.28417969
2974,0.32592774,-1.875,1.84204102
2975,0.29077149,0.35400391,1.23730469
2976,-1.82617188,1.63232422,1.50756836
2977,0.39038086,-1.6213379,1.86108399
2978,1.55590821,0.84960938,1.77416993
2979,1.60278321,1.02587891,1.75903321
2980,1.58862305,1.08300782,1.7944336
2981,1.60742188,1.03833008,1.83007813
2982,1.62084961,1.09228516,1.75561524
2983,1.58300782,1.08129883,1.8569336
2984,1.56860352,1.09326172,1.80200196
2985,1.5510254,1.11523438,1.78222657
2986,1.54150391,1.12597657,1.77978516
2987,1.54345704,1.1237793,1.7788086
2988,1.49731446,1.11083985,1.80419922
2989,1.48999024,1.1081543,1.8100586
2990,1.45483399,0.83984375,1.83935547
2991,1.81958008,0.98681641,1.67993165
2992,1.18945313,0.38183594,-1.77319336
2993,1.39160157,-1.875,1.76220704
2994,1.4584961,0.69042969,-1.79711915
2995,-1.84179688,1.04663086,-1.78369141
2996,1.91455079,0.94384766,1.82153321
2997,1.69653321,1.12109375,1.25366211
2998,1.54858399,0.77612305,1.3635254
2999,-1.875,-1.875,-1.49389649
3000,1.62060547,1.2307129,-1.76513672
3001,1.6081543,1.07055665,-1.7619629
3002,1.58740235,1.04125977,1.85058594
3003,1.61499024,1.06982422,1.80151368
3004,1.62792969,1.08569336,1.78222657
3005,1.61523438,1.09570313,1.78491211
3006,1.63671875,1.10375977,1.75512696
3007,1.62963868,1.07788086,1.79516602
3008,1.63134766,1.07324219,1.83447266
3009,1.64379883,1.09033204,1.80639649
3010,-1.77172852,1.06860352,1.8022461
3011,1.66723633,1.13916016,1.80273438
3012,1.4104004,0.97558594,1.7644043
3013,1.44213868,0.84741211,1.88330079
3014,1.87890625,0.74072266,1.68530274
3015,1.44091797,0.63134766,1.69873047
3016,1.61132813,0.5119629,1.32397461
3017,-1.87304688,0.86230469,-1.69726563
3018,-1.90698243,0.9909668,-1.76416016
3019,1.6057129,1.19726563,1.99291993
3020,1.25244141,0.98950196,-1.83935547
3021,0.80981446,0.63256836,-1.4440918
3022,-1.875,-1.875,-6.104e-05
3023,0.14672852,-1.96362305,-1.86523438
3024,0.72802735,0.53442383,1.51538086
3025,0.83740235,1.44995118,1.87597657
3026,1.8491211,-1.77905274,1.75561524
3027,1.6994629,1.17626954,1.65576172
3028,1.66748047,1.11303711,1.75585938
3029,1.66528321,1.05541993,1.81079102
3030,1.6616211,1.03417969,1.80664063
3031,1.67138672,1.13745118,1.80151368
3032,1.64575196,1.03833008,1.82421875
3033,1.66796875,1.06518555,1.78613282
3034,1.64013672,1.06591797,1.80908204
3035,1.65087891,1.04174805,1.80395508
3036,1.63476563,-1.80639649,1.79858399
3037,1.65747071,1.0847168,1.78491211
3038,1.64770508,-1.80761719,-1.76171875
3039,1.55737305,1.07397461,1.81079102
3040,1.64184571,1.06201172,1.79492188
3041,1.64501954,1.0366211,1.82495118
3042,1.62280274,-1.81030274,1.79345704
3043,1.58178711,1.04394532,1.81372071
3044,1.83886719,1.04809571,-1.45874024
3045,-1.88208008,-1.82543946,-1.35449219
3046,-1.99609375,1.15747071,-1.7019043
3047,1.89233399,1.05834961,1.54516602
3048,1.95947266,1.00732422,1.73730469
3049,1.86547852,0.80932618,-1.89770508
3050,1.90112305,1.04638672,-1.60083008
3051,1.76904297,1.25390625,-1.9650879
3052,1.2421875,0.61376954,-1.74487305
3053,1.25732422,-1.77978516,1.84155274
3054,0.83569336,0.8815918,1.7800293
3055,0.59277344,1.20922852,1.16357422
3056,0.75854493,1.89379883,-1.87158204
3057,0.87011719,-1.77392579,-1.97460938
3058,0.75439454,1.10205079,0.03833008
3059,1.1237793,-1.875,1.58520508
3060,1.72875977,0.31616211,-1.70776368
3061,1.58618165,0.97607422,1.80053711
3062,1.65405274,1.07788086,1.72998047
3063,1.64941407,1.04931641,1.79663086
3064,1.51928711,1.14282227,1.82421875
3065,1.64208985,1.07226563,1.7565918
3066,1.64331055,-1.8088379,1.79150391
3067,1.71386719,0.99121094,1.71997071
3068,1.69116211,1.11499024,1.8166504
3069,1.66333008,1.0859375,1.77075196
3070,-1.77246094,1.08105469,1.79296875
3071,1.65087891,1.13452149,1.80688477
3072,1.5131836,1.00317383,-1.76220704
3073,1.55004883,1.10449219,1.79370118
3074,1.52368165,1.00268555,1.83154297
3075,1.56494141,0.84692383,1.78808594
3076,1.49291993,-1.80175782,1.75610352
3077,0.89941407,0.68530274,1.28955079
3078,-1.7956543,1.1015625,1.90136719
3079,1.47729493,0.82299805,-1.76928711
3080,-1.67407227,1.13745118,1.75585938
3081,1.80444336,0.5510254,-1.79809571
3082,1.79614258,1.11767579,1.61621094
3083,1.49560547,1.05981446,1.18286133
3084,-1.8725586,-0.40332032,0.85375977
3085,0.56738282,-1.31542969,1.7709961
3086,-1.875,-1.91357422,1.5444336
3087,0.32983399,-0.44213868,-1.50292969
3088,-1.875,-1.875,0.45019532
3089,1.20483399,-1.875,1.40844727
3090,1.62280274,1.11083985,1.49169922
3091,1.65551758,1.3881836,1.69702149
3092,1.64038086,1.13208008,1.7409668
3093,1.61230469,1.08813477,1.84277344
3094,1.62622071,1.11572266,1.78051758
3095,1.53271485,1.01733399,1.77465821
3096,1.59863282,1.12207032,1.80834961
3097,1.6057129,1.13232422,1.83398438
3098,1.56103516,1.11669922,1.7854004
3099,1.5354004,1.10668946,1.80957032
3100,1.73803711,-1.77441407,1.68701172
3101,1.6057129,1.25097657,1.78686524
3102,1.6081543,1.13134766,1.72143555
3103,1.60620118,1.10351563,1.80053711
3104,1.59179688,1.1135254,1.76879883
3105,1.56811524,1.10668946,1.83691407
3106,1.59570313,1.1147461,1.81420899
3107,1.55981446,1.11816407,1.80688477
3108,1.55200196,1.10424805,1.79296875
3109,1.54589844,1.1291504,1.79907227
3110,1.55200196,1.12084961,1.85620118
3111,-1.78173829,0.98999024,1.81958008
3112,1.53271485,0.74316407,1.8359375
3113,1.69555665,1.28930665,1.68212891
3114,1.19677735,0.56762696,1.0991211
3115,1.86865235,1.59545899,1.31494141
3116,1.51000977,0.85009766,-1.65527344
3117,-1.75976563,-1.77490235,1.55517579
3118,1.66113282,1.17382813,1.32788086
3119,1.67016602,1.22973633,1.25219727
3120,1.38964844,0.5744629,1.53637696
3121,-1.875,-1.875,-1.32153321
3122,-1.875,-1.78027344,-1.28344727
3123,-1.875,1.71459961,1.19042969
3124,0.88085938,-6.104e-05,-1.42919922
3125,-1.75390625,-0.66064454,1.56347657
3126,1.68920899,1.87011719,-1.8088379
3127,1.55175782,1.05566407,1.66308594
3128,1.67163086,-1.79711915,1.77807618
3129,1.61108399,-1.80664063,1.7644043
3130,1.61499024,-1.8100586,1.82226563
3131,1.61059571,1.08666993,1.76293946
3132,1.6081543,1.07519532,1.7944336
3133,1.62622071,1.10375977,1.79614258
3134,1.5834961,1.08764649,1.79370118
3135,1.62353516,1.09838868,1.81176758
3136,1.57299805,1.09814454,1.77783204
3137,1.47827149,1.04296875,1.83178711
3138,1.47436524,0.84545899,1.86059571
3139,1.61401368,1.06469727,1.78442383
3140,1.05151368,0.46142579,1.4296875
3141,1.39746094,0.52465821,1.73632813
3142,-1.79003907,0.55639649,1.69458008
3143,-1.72045899,1.00610352,1.97460938
3144,1.6525879,0.68896485,1.96484375
3145,1.65820313,1.02319336,1.70922852
3146,1.43261719,1.16992188,1.23901368
3147,1.13110352,0.55249024,1.03271485
3148,0.4260254,1.48803711,1.15014649
3149,-1.875,1.51416016,1.76489258
3150,-1.875,-1.60400391,-1.5822754
3151,1.30249024,-1.93432618,-1.20019532
3152,1.95214844,-0.64184571,1.54223633
3153,0.8269043,1.08520508,-1.87109375
3154,1.65722657,1.28222657,1.71044922
3155,1.6057129,1.02172852,1.75585938
3156,1.63891602,1.08178711,1.76049805
3157,1.59472657,1.06982422,1.84155274
3158,1.6069336,1.09033204,1.79785157
3159,1.59570313,1.1237793,1.80029297
3160,-1.77514649,1.10839844,1.78979493
3161,1.57250977,1.09228516,1.79589844
3162,1.5612793,1.11157227,1.80004883
3163,1.55175782,1.09179688,1.79077149
3164,1.50976563,1.11450196,1.80517579
3165,1.44311524,1.06933594,-1.75805665
3166,1.45678711,0.70458985,1.85351563
3167,1.61254883,1.25268555,1.70166016
3168,0.97778321,0.24658204,1.55859375
3169,0.63964844,-1.875,1.44848633
3170,0.8425293,0.56152344,-1.94628907
3171,-1.9753418,1.6940918,-1.75683594
3172,-1.75805665,1.11767579,1.85278321
3173,1.4104004,1.00512696,1.47241211
3174,1.3984375,0.99780274,1.33691407
3175,-1.875,-1.875,-1.83618165
3176,-1.875,0.91113282,-1.72192383
3177,-1.875,-1.54931641,1.65991211
3178,-1.87207032,-0.56274415,-1.66625977
3179,-1.875,1.30761719,0.75610352
3180,-1.875,-1.875,1.88745118
3181,1.68041993,-1.80493165,1.94848633
3182,1.55639649,1.01782227,1.80517579
3183,1.62841797,1.09106446,-1.76489258
3184,1.5913086,1.06420899,1.83374024
3185,1.6015625,1.08325196,1.74536133
3186,1.56811524,1.08325196,1.80761719
3187,1.58642579,1.11669922,1.81396485
3188,1.59472657,1.08154297,1.77124024
3189,1.55932618,1.11523438,1.77636719
3190,1.55419922,1.14453125,1.78417969
3191,1.47460938,1.09814454,1.82495118
3192,1.44970704,1.0209961,1.81713868
3193,1.57153321,0.89697266,1.81176758
3194,1.56958008,1.44677735,1.6604004
3195,0.6213379,0.03491211,1.86035157
3196,-1.85961915,-1.875,1.7421875
3197,0.77001954,0.64892579,-1.86865235
3198,1.74804688,1.73657227,-1.89697266
3199,1.80737305,1.26220704,-1.98608399
3200,1.61938477,1.08325196,1.82324219
3201,1.60717774,1.09155274,-1.76025391
3202,-1.77539063,1.10229493,1.8100586
3203,1.57202149,-1.80566407,1.81469727
3204,1.56396485,1.12719727,-1.76245118
3205,1.53979493,1.09716797,1.80761719
3206,-1.78198243,1.0769043,1.82641602
3207,1.51928711,0.81835938,1.81372071
3208,1.66625977,1.42578125,1.75585938
3209,0.8737793,0.24487305,1.29296875
3210,0.1237793,0.26855469,1.70019532
3211,-1.79003907,0.9453125,1.40087891
3212,1.96801758,1.70922852,1.75708008
3213,1.77148438,1.41259766,1.60351563
3214,-1.765625,1.4182129,1.28564454
3215,1.48632813,1.1862793,1.32055665
3216,0.81713868,0.30004883,1.1706543
3217,1.01464844,-1.2072754,0.79028321
3218,-1.875,1.58105469,1.0300293
3219,-1.875,-1.1394043,-1.89770508
3220,-0.5913086,-1.875,0.72875977
3221,0.86938477,-1.875,1.72460938
3222,-1.875,-1.875,0.75268555
3223,1.58154297,0.88452149,1.76782227
3224,1.57006836,0.99291993,1.77612305
3225,1.56713868,1.09350586,1.79614258
3226,1.58935547,-1.80493165,1.74340821
3227,1.60351563,1.09863282,1.78393555
3228,1.57983399,1.08154297,1.80444336
3229,-1.77587891,1.10913086,1.81738282
3230,1.56713868,1.09277344,1.81347657
3231,1.57543946,1.12329102,1.79858399
3232,1.55761719,-1.80639649,1.80541993
3233,1.50317383,1.1237793,1.82006836
3234,1.52783204,1.10083008,1.83544922
3235,1.48022461,0.99926758,1.82983399
3236,1.57128907,0.89892579,1.79882813
3237,1.57226563,1.10302735,-1.76831055
3238,1.02954102,0.58251954,-1.78833008
3239,0.92626954,-1.875,1.7878418
3240,1.06811524,0.86987305,-1.81738282
3241,1.89892579,1.59472657,-1.80908204
3242,1.62719727,1.08691407,1.54101563
3243,1.56420899,1.39355469,1.30029297
3244,1.41455079,0.95800782,1.35668946
3245,1.75122071,1.66796875,-1.52539063
3246,0.21997071,1.41333008,1.28466797
3247,-1.875,-1.86083985,1.47167969
3248,-1.875,-1.39648438,-1.75561524
3249,-1.51123047,-1.36962891,-1.95385743
3250,1.68920899,1.30029297,-1.75854493
3251,1.89746094,1.22753907,-1.96948243
3252,1.57080079,1.08837891,1.7409668
3253,1.65161133,1.19335938,1.6796875
3254,1.6447754,1.15039063,1.76806641
3255,1.6171875,1.0847168,1.83569336
3256,1.61743165,1.09301758,1.83544922
3257,1.60058594,1.04785157,1.83325196
3258,1.58764649,1.1303711,1.80932618
3259,1.50268555,1.02734375,1.79418946
3260,-1.77563477,1.09667969,1.80151368
3261,1.62402344,1.08178711,1.82983399
3262,1.53271485,1.10009766,1.79931641
3263,1.45751954,-1.80957032,1.86279297
3264,1.44433594,0.88793946,1.84301758
3265,1.66674805,1.18408204,1.79833985
3266,0.94604493,0.54199219,1.35839844
3267,1.44335938,-1.875,1.59301758
3268,0.89648438,0.70776368,-1.4128418
3269,-1.86499024,1.22119141,-1.58642579
3270,1.69360352,1.20532227,1.94775391
3271,1.53515625,1.20410157,1.65478516
3272,1.35351563,1.03686524,1.49243165
3273,0.86132813,0.25292969,1.37695313
3274,-1.875,0.54541016,-1.6291504
3275,0.27197266,0.99536133,1.97045899
3276,0.67871094,-1.92382813,1.99194336
3277,0.36108399,-1.70483399,-1.95410157
3278,0.1237793,-1.875,-1.875
3279,0.89404297,-1.875,1.44189454
3280,1.58715821,0.90551758,1.78100586
3281,1.55297852,1.10180665,1.74438477
3282,-1.77270508,1.12792969,1.75219727
3283,1.58959961,1.13134766,1.80029297
3284,1.57641602,1.10644532,1.79614258
3285,1.58764649,-1.80517579,1.84350586
3286,1.59692383,1.0678711,1.8166504
3287,1.59814454,1.1057129,1.81958008
3288,1.57666016,1.11767579,1.81713868
3289,1.56469727,1.11206055,1.81933594
3290,1.5913086,1.16088868,-1.75976563
3291,1.51171875,1.12109375,1.82470704
3292,-1.78295899,1.07250977,1.83691407
3293,1.55957032,0.8869629,1.7800293
3294,1.67358399,1.11499024,1.79199219
3295,1.1081543,0.13085938,1.26928711
3296,0.89208985,-1.875,1.44750977
3297,1.33374024,-1.81762696,-1.69873047
3298,1.81542969,1.05200196,-1.79711915
3299,1.74536133,1.09960938,1.59936524
3300,1.6159668,1.1147461,1.81567383
3301,1.6303711,1.11767579,1.81176758
3302,1.65429688,1.12475586,1.79077149
3303,1.60083008,1.09350586,-1.76220704
3304,1.59741211,1.09863282,1.81030274
3305,-1.77587891,1.08251954,1.79809571
3306,1.50610352,1.10717774,1.79614258
3307,1.54980469,1.1057129,1.79956055
3308,1.48876954,0.99243165,1.86303711
3309,1.54785157,0.9987793,1.76123047
3310,1.19213868,0.7578125,1.61181641
3311,1.32299805,0.77490235,1.14257813
3312,1.58178711,0.61132813,1.85766602
3313,-1.75854493,0.72119141,-1.64819336
3314,-1.94921875,1.11279297,-1.97045899
3315,1.59106446,1.34228516,1.63671875
3316,1.36083985,1.01245118,1.77026368
3317,1.12084961,0.49267579,-1.85595704
