Label,Axis1,Axis2,Axis3,time
3,11.075427,-1.1715128,-0.8607155,63696
3,10.065074,-1.7987937,-1.9021933,63696
3,8.724321,-5.4044614,-0.18315643,63696
3,10.251822,-4.1834188,-1.0474633,63696
3,13.855096,-4.403685,0.688333,63696
3,19.718496,0.45175594,-2.244564,63696
3,19.718496,3.91856,-8.634688,63696
3,9.392303,-3.6734536,-2.0219033,63696
3,0.67740947,19.519178,-20.13344,63697
3,12.212673,19.519178,-8.859743,63697
3,19.718496,-0.7118261,1.2413936,63697
3,7.0100727,-3.0222306,-0.36990416,63697
3,-1.2211925,-5.018995,-0.3172317,63697
3,4.7858596,-3.8482304,-5.105635,63697
3,12.279711,-8.174553,-0.8607155,63697
3,13.337948,-1.4157214,-2.1583729,63697
3,10.955717,0.032770637,-1.1288661,63697
3,10.457724,-0.66394204,-1.5023615,63697
3,9.904663,-2.5002947,-2.1320367,63697
3,9.662848,-4.734085,-1.2198458,63697
3,11.214292,-2.277634,-1.887828,63697
3,19.718496,13.430723,8.948329,63697
3,12.760945,19.519178,-15.458163,63697
3,19.718496,-1.9496284,-4.653131,63697
3,8.252664,-3.1156046,-0.8511387,63697
3,6.2942066,-6.884078,9.685743,63698
3,19.718496,19.519178,-9.903615,63698
3,15.787216,-2.1291935,-3.3482912,63698
3,6.0763345,-3.9535751,-1.0283096,63698
3,1.4507366,-9.5392475,4.413711,63698
3,14.724191,0.011222821,-5.687426,63698
3,17.264439,-9.098715,-2.1990743,63698
3,11.980435,-1.2888287,-2.4408886,63698
3,10.479271,-0.11566987,-2.3331497,63698
3,9.981277,-1.5162779,-1.7944542,63698
3,10.184784,-2.5529673,-2.586935,63698
3,11.669189,-1.5474025,-4.203021,63698
3,10.270976,1.7781436,-4.1814733,63698
3,14.350696,-3.7045782,-0.7410054,63699
3,5.0228853,-5.054908,0.60693014,63699
3,1.8577509,-11.696424,-1.3467385,63699
3,19.21332,0.9473557,-9.2787285,63699
3,16.783205,-8.052448,-4.4184995,63699
3,12.361114,-1.8514661,-2.6683378,63699
3,9.883115,-1.5402199,-1.8255788,63699
3,10.158448,-0.841113,-2.0913353,63699
3,10.891074,-2.4619875,-2.1583729,63699
3,9.504831,-0.6998551,-4.1024647,63699
3,4.922329,-4.6024036,-2.6276364,63699
3,5.774665,-5.337424,1.8567034,63700
3,4.9989433,-3.5752914,-3.05141,63700
3,16.847847,-1.173907,-7.8158712,63700
3,17.353024,-8.473828,-2.6850972,63700
3,12.210279,-2.5769093,-2.9364884,63700
