Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Timestamp,Label
-1.615723,0.364746,0.492188,-135.816788,16.610687,168.290070,1443757706.320345,1
-1.690918,-0.688477,-3.458008,52.687023,-99.526718,99.175575,1443757706.350361,1
-2.177490,-0.095459,-1.550293,157.435120,-170.946564,76.381676,1443757706.380388,1
0.142822,-0.196777,-0.822510,101.450378,-189.679382,20.061069,1443757706.410344,1
-0.149902,-0.277588,-1.228027,65.725189,-144.091599,118.000000,1443757706.440402,1
-0.058594,0.489258,-1.120605,27.236641,14.809160,-248.190842,1443757706.470290,1
-0.081787,-0.169434,-1.111084,5.526718,-2.824427,-52.320610,1443757706.500540,1
-0.046875,-0.172607,-1.102295,6.702290,-7.145038,1.343511,1443757706.530336,1
-0.052979,-0.182373,-1.100586,-0.335878,-1.557252,-2.595420,1443757706.560272,1
-0.051758,-0.183105,-1.095947,-2.809160,0.152672,7.526718,1443757706.590414,1
-0.054932,-0.180420,-1.101318,1.297710,-2.000000,0.717557,1443757706.620378,1
-0.054199,-0.176514,-1.103516,-3.679389,-0.534351,2.381679,1443757706.680296,1
-0.051025,-0.177002,-1.096680,31.190840,-3.236641,-4.259542,1443757706.710377,1
-0.050049,-0.176514,-1.101807,-5.893130,-0.625954,9.343512,1443757706.740458,1
-0.051758,-0.171387,-1.103271,-5.404580,1.328244,-4.977099,1443757706.770268,1
-0.054688,-0.166016,-1.098145,-9.404580,1.679389,2.305344,1443757706.800348,1
-0.056396,-0.166260,-1.105225,-8.122137,-1.450382,-2.473282,1443757706.830311,1
-0.055664,-0.163086,-1.098389,-8.381680,-0.549618,2.625954,1443757706.860390,1
-0.042480,-0.148682,-1.108154,-15.435115,6.396946,3.694656,1443757706.890357,1
-0.056641,-0.151367,-1.089600,-18.061069,0.916031,-16.564886,1443757706.920332,1
-0.052002,-0.143066,-1.104980,-15.786260,5.786260,7.358778,1443757706.950323,1
-0.051025,-0.134521,0.431885,-15.053435,6.656488,-0.473282,1443757706.980399,1
-0.047119,-0.125732,-1.106934,-13.511451,5.160306,10.717557,1443757707.010315,1
-0.047119,-0.129639,-1.122070,30.946566,1.725191,1.862595,1443757707.040430,1
-0.043213,-0.121094,-1.113525,-2.687023,7.465649,-1.557252,1443757707.070360,1
-0.039795,-0.123047,-1.112549,-3.511450,6.946565,4.595420,1443757707.100383,1
-0.028076,-0.114014,-1.114502,-14.732824,15.236641,-6.305344,1443757707.130397,1
0.256836,-0.380371,0.250000,-86.244278,-126.854965,12.564885,1443757707.190450,1
1.488770,-1.022949,0.250000,-119.511452,15.633588,58.000000,1443757707.220573,1
1.911865,-0.632324,-1.473877,-176.702286,15.633588,83.832062,1443757707.250374,1
0.911133,0.267822,-1.743652,78.290077,15.633588,-47.984734,1443757707.280606,1
1.432861,0.796631,1.197266,-46.488548,250.129776,-227.893127,1443757707.310352,1
0.606934,0.304688,-1.345703,250.129776,250.129776,-231.938934,1443757707.340537,1
0.393555,-0.239014,-1.104736,47.312977,144.580154,27.068703,1443757707.370376,1
0.400879,0.030762,-0.913330,41.465649,80.580154,54.366413,1443757707.400386,1
0.093262,0.980713,0.102051,-54.580154,250.129776,69.801529,1443757707.430418,1
-0.175537,0.065430,-1.510742,-8.839695,250.129776,92.045799,1443757707.460318,1
-0.226807,0.297852,-1.916504,-59.236641,232.793900,95.038170,1443757707.490579,1
-0.408691,0.420654,-1.789551,-63.145039,209.343506,47.038166,1443757707.520444,1
-0.328857,0.180420,-1.704102,-55.480915,191.099243,69.511452,1443757707.550383,1
-0.328613,0.246826,0.396240,-38.381680,205.923660,91.755722,1443757707.609951,1
-0.667969,0.143555,-1.247314,0.320611,-181.175568,119.862595,1443757707.611005,1
0.416504,0.222412,0.686768,-27.190840,122.778625,58.366413,1443757707.640805,1
-1.866211,0.484131,-1.505615,-44.595421,-15.251908,31.206106,1443757707.670446,1
-2.004883,-0.448242,-0.923584,60.824429,-126.045799,33.633587,1443757707.700388,1
-0.489014,-0.543945,-0.984375,178.702286,15.633588,62.916031,1443757707.730653,1
-0.149902,-0.218994,-1.043945,42.854961,-84.534348,-82.656487,1443757707.760402,1
-0.117920,0.489746,-1.127197,101.053436,-129.465652,-248.190842,1443757707.790476,1
-0.045410,-0.168457,-1.116211,5.038168,-14.091603,16.274809,1443757707.820424,1
-0.048096,-0.177979,-1.098145,11.603053,-6.122138,-0.351145,1443757707.850454,1
-0.046143,0.489990,-1.107666,0.198473,-3.007634,3.022901,1443757707.880458,1
-0.050293,0.488525,-1.103760,-1.358779,0.198473,-18.671755,1443757707.910367,1
-0.047852,-0.184082,-1.097656,-3.603053,2.122137,0.045802,1443757707.940465,1
-0.052490,-0.178955,-1.105957,-2.320611,1.282443,7.618320,1443757707.970397,1
-0.049561,-0.177734,-1.101318,-3.740458,0.396947,3.664122,1443757708.000390,1
-0.049316,-0.177734,-1.101807,-7.099236,-0.519084,-0.488550,1443757708.030399,1
-0.046387,-0.173096,-1.102539,-3.221374,31.175573,-9.236641,1443757708.060653,1
-0.045898,-0.167969,-1.103027,-3.923664,2.366412,9.038168,1443757708.090489,1
-0.043457,-0.167725,-1.107422,-4.793893,1.694656,4.229008,1443757708.120434,1
-0.044189,-0.166504,-1.108398,30.854961,7.053435,2.351145,1443757708.180356,1
-0.042969,0.491211,-1.104736,-13.984733,5.404580,-3.587786,1443757708.210459,1
-0.041748,-0.151367,-1.090576,-15.267176,17.954199,-13.190840,1443757708.241696,1
-0.043457,-0.148682,-1.105225,30.274809,10.229008,-23.129770,1443757708.270414,1
-0.037598,-0.132324,-1.113281,-13.022901,6.595420,-6.335878,1443757708.300508,1
-0.045654,-0.120850,-1.109375,-6.396946,7.374046,-2.458015,1443757708.330484,1
-0.034180,-0.120605,-1.120117,-4.839694,0.442748,-15.129771,1443757708.360448,1
-0.033936,-0.114990,-1.121582,-1.374046,6.580153,1.480916,1443757708.390545,1
-0.027832,-0.126221,-1.156982,-7.129771,-5.038168,-12.610687,1443757708.420533,1
-0.003906,-0.191895,-1.852783,-15.496183,11.923664,-1.664122,1443757708.450471,1
0.222900,-0.260986,-3.709473,55.404579,-156.488556,14.564885,1443757708.480480,1
0.912354,-0.546143,-3.484375,-14.977099,15.633588,56.106869,1443757708.510498,1
1.027832,-0.235596,-1.719971,9.206107,15.633588,3.206107,1443757708.540536,1
3.999878,0.759766,-1.693848,3.221374,15.633588,-11.022901,1443757708.570438,1
1.154053,0.909912,3.999878,250.129776,-136.152664,-131.114502,1443757708.600405,1
1.416748,0.823486,-1.860596,-154.549622,250.129776,-74.106873,1443757708.630445,1
0.540527,-0.211182,-1.240967,-55.297710,153.022903,18.519083,1443757708.690549,1
0.257324,-0.106445,-0.611816,-26.396946,11.801527,68.183205,1443757708.720423,1
0.017334,0.026123,0.467529,-81.312981,250.129776,78.152672,1443757708.750564,1
