Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Label,Timestamp
0.012451,0.089600,0.727783,4.458015,-15.160305,11.450381,0,1445409703.818235
0.061523,0.131592,0.954102,10.320611,-11.526717,10.473283,0,1445409703.848585
0.049805,0.128174,0.930664,-14.015267,10.687023,13.312977,0,1445409703.878198
0.067627,-0.870605,2.345703,-113.648857,-28.778625,64.610687,0,1445409703.908251
2.140137,-1.389648,3.264404,25.419847,250.129776,250.129776,0,1445409703.938337
2.561279,1.569336,0.060059,-93.114502,250.129776,249.786255,0,1445409703.968241
1.320068,0.079346,-0.501221,59.740459,165.312973,101.236641,0,1445409703.998190
0.840820,-0.291016,0.450195,54.351147,-246.030533,28.244274,0,1445409704.028126
0.856934,-0.401855,0.378906,47.587788,15.633588,80.381676,0,1445409704.058460
0.709961,-0.148682,0.979492,-20.366413,-213.725189,111.114502,0,1445409704.088225
0.723145,0.346924,1.035889,-33.786259,-110.870232,127.496185,0,1445409704.118251
0.491455,0.717773,0.669189,31.129770,-154.519089,81.938934,0,1445409704.148171
0.602539,0.425293,1.315918,15.938931,-142.229004,50.229008,0,1445409704.178245
0.536133,0.687012,1.241211,-179.389313,-86.198471,31.511450,0,1445409704.208201
-0.483154,-0.906738,-1.440674,66.793892,180.290070,-43.862595,0,1445409704.238397
-0.543701,0.347168,0.741455,-136.885498,-85.419846,62.702290,0,1445409704.268417
-1.378662,0.650391,0.387695,158.641220,73.603050,-35.221375,0,1445409704.298263
-1.454102,0.788574,1.152588,172.854965,43.374046,-81.541985,0,1445409704.328118
-1.550293,0.305664,2.665527,97.541985,-53.083969,-136.427475,0,1445409704.358258
-1.961182,0.179932,1.525879,30.992367,63.419846,3.221374,0,1445409704.388345
0.237061,0.055420,0.846191,57.480915,30.229008,-18.885496,0,1445409704.418308
0.144043,0.166748,0.878662,15.816793,8.610687,-8.152672,0,1445409704.448175
0.106689,0.010254,0.872559,1.603053,-3.603053,-8.946565,0,1445409704.478236
0.111572,0.139160,0.849854,-6.244275,-0.381679,-6.427481,0,1445409704.508829
0.117188,0.140869,0.868652,1.496183,4.412214,-2.732824,0,1445409704.538407
0.116943,0.145264,0.867188,-2.534351,6.656488,3.511450,0,1445409704.568291
0.110596,0.148682,0.865967,9.618320,7.053435,-7.389313,0,1445409704.598243
0.106201,0.148193,0.870117,9.160305,1.572519,-18.335878,0,1445409704.658292
0.100342,0.148926,0.873779,31.251909,10.488549,31.175573,0,1445409704.688383
0.102051,0.151367,0.869629,-0.274809,0.381679,-2.335878,0,1445409704.718452
0.007568,0.151123,0.860107,-1.053435,0.137405,10.137404,0,1445409704.748240
0.007080,0.148682,0.863037,1.068702,-1.648855,-13.496183,0,1445409704.778259
0.093262,0.145264,0.870850,-3.770992,0.503817,31.206106,0,1445409704.808210
0.085693,0.146240,0.862549,2.748092,6.961832,4.885496,0,1445409704.838908
0.088623,0.149170,0.856934,-0.198473,8.732824,1.328244,0,1445409704.868306
0.086670,0.147217,0.863770,0.122137,6.458015,2.183206,0,1445409704.898262
0.083252,0.149902,0.865723,-0.488550,9.694656,-4.000000,0,1445409704.928093
0.081299,0.151367,0.861816,30.977098,4.412214,6.274809,0,1445409704.987667
0.072510,0.010742,0.879883,30.946566,5.984733,6.961832,0,1445409704.992010
0.073975,0.155273,0.898682,-4.793893,10.381680,-7.114504,0,1445409705.018327
0.071045,0.154297,0.886719,-8.122137,10.381680,1.511450,0,1445409705.048632
0.072510,0.140869,0.890869,-8.900764,0.702290,-3.343511,0,1445409705.078333
0.069336,0.138916,0.892090,-9.480916,-0.580153,4.274809,0,1445409705.167613
0.052979,0.115479,0.923828,-14.610687,-19.160305,4.137404,0,1445409705.171940
0.064941,0.128174,0.841553,30.793894,32.793892,-13.022901,0,1445409705.198231
0.019287,0.090332,0.691406,8.442748,-10.946565,0.259542,0,1445409705.228174
0.075928,0.130371,0.904053,6.564886,-27.587786,6.381680,0,1445409705.258624
0.129150,-0.059326,1.223633,-54.870228,-32.091602,26.977098,0,1445409705.288539
1.495605,-1.866455,3.819824,-74.045799,130.274811,200.534348,0,1445409705.318342
1.560547,1.116211,0.089355,-163.221375,250.129776,235.374039,0,1445409705.377775
1.238037,0.982666,0.451172,-20.381680,250.129776,200.015274,0,1445409705.407844
0.807861,0.009033,-0.588379,66.396950,-53.725189,153.221375,0,1445409705.411764
0.948730,0.485596,0.343262,99.267174,-203.648849,126.870232,0,1445409705.438420
0.655518,-0.211182,0.586670,36.564884,-157.374039,116.931297,0,1445409705.468387
0.783203,0.031006,0.714111,-12.732824,-92.763359,72.854965,0,1445409705.498275
