Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Label,Timestamp
0.113770,0.180908,0.853027,10.824428,4.900764,-16.381680,0,1445409219.080326
0.111084,0.204346,0.853271,12.122137,11.541985,-7.648855,0,1445409219.140122
0.105225,0.202393,0.852539,8.106871,9.603053,4.396946,0,1445409219.170056
0.107910,0.204346,0.868408,-3.435115,15.267176,-8.122137,0,1445409219.200045
0.103271,0.203857,0.861328,-6.351145,5.496183,31.221375,0,1445409219.230172
0.097412,0.202148,0.853271,-5.267176,2.549618,9.587787,0,1445409219.260143
0.098145,0.202881,0.862793,-3.343511,5.389313,-5.633588,0,1445409219.290044
0.096191,0.193604,0.859863,-8.458015,6.366412,1.099237,0,1445409219.320538
0.092773,0.193359,0.862793,-11.450381,-0.778626,1.282443,0,1445409219.350178
0.096191,0.012695,0.862793,-7.954198,6.748092,2.259542,0,1445409219.380201
0.098633,0.181152,0.868896,-10.671756,4.992366,-4.595420,0,1445409219.410117
0.062012,0.169189,0.858887,-16.610687,-1.465649,-6.824428,0,1445409219.440037
0.065430,0.150879,0.816650,-17.450382,-5.877862,3.419847,0,1445409219.470309
0.101318,0.153320,0.057617,29.908398,12.916031,6.854962,0,1445409219.500136
0.056152,0.166016,0.823486,-33.786259,6.763359,-0.396947,0,1445409219.530605
0.074219,0.136963,0.054443,-24.916031,-4.992366,12.656488,0,1445409219.560193
0.107910,0.112793,1.008789,-10.778625,32.305344,-3.938931,0,1445409219.590089
0.027100,0.061523,0.724121,9.618320,-19.954199,4.137404,0,1445409219.620191
0.038818,0.037109,1.043457,-12.595420,-50.000000,7.984733,0,1445409219.650185
0.420410,-0.121094,3.014893,-22.748091,-18.488550,34.748093,0,1445409219.680141
1.353271,0.635498,3.710205,-20.763359,250.129776,2.396947,0,1445409219.710219
1.462646,0.140381,1.915283,-9.908397,250.129776,13.389313,0,1445409219.740158
1.700195,-0.434326,1.892822,-83.358780,250.129776,90.885498,0,1445409219.770186
2.933594,0.298828,3.624268,14.366412,250.129776,136.946564,0,1445409219.800161
-1.258789,0.429443,0.250000,250.129776,3.145038,98.564888,0,1445409219.830153
1.027344,-0.222168,-1.767334,53.832062,15.633588,50.122139,0,1445409219.860215
1.004639,-0.111084,0.940674,37.648853,15.633588,-1.816794,0,1445409219.890151
0.730713,-0.026611,1.253174,18.106871,15.633588,13.603053,0,1445409219.920128
0.029297,-0.111816,1.222168,-4.213740,-192.992371,58.778625,0,1445409219.950277
0.165527,-0.427246,0.891602,-131.923660,-93.160309,65.068703,0,1445409219.980199
0.471924,0.191162,1.044189,-112.335876,15.633588,127.160309,0,1445409220.010166
0.250000,1.185547,2.371338,250.129776,250.129776,15.633588,0,1445409220.040116
0.222900,0.401367,3.999878,-185.755722,175.129776,-161.022903,0,1445409220.070400
-3.363770,0.768555,3.999878,-234.076340,-80.732826,-28.473282,0,1445409220.131106
-2.878418,1.381592,0.749268,7.816794,131.557251,-48.381680,0,1445409220.160260
0.105957,0.304443,1.273193,76.809158,-20.045801,-50.870228,0,1445409220.190260
0.191162,0.152100,0.893799,63.053436,26.717558,29.725191,0,1445409220.220262
0.091553,0.207764,0.867920,10.946565,-0.381679,-6.839694,0,1445409220.250240
0.113281,0.172607,0.868164,-0.076336,0.122137,30.732824,0,1445409220.280159
0.111572,0.167480,0.866699,1.923664,8.030535,30.809160,0,1445409220.310257
0.109375,0.178711,0.864014,7.297710,0.503817,-4.595420,0,1445409220.340109
0.108154,0.183594,0.861328,3.832061,3.832061,-8.564885,0,1445409220.370213
0.107910,0.185303,0.861572,-2.809160,5.480916,2.687023,0,1445409220.400136
0.108154,0.183105,0.864258,-2.503817,3.129771,8.122137,0,1445409220.430176
0.103760,0.182129,0.863770,-6.259542,1.083969,-9.541985,0,1445409220.460183
0.104980,0.177002,0.866943,-5.389313,13.221375,6.396946,0,1445409220.490102
0.101807,0.172607,0.866211,-6.000000,7.541985,6.229008,0,1445409220.520078
0.092529,0.169678,0.883545,-7.267176,2.442748,-2.290076,0,1445409220.550257
0.101074,0.154541,0.054932,-9.587787,0.793893,9.450381,0,1445409220.580360
0.101074,0.153809,0.858154,-13.755725,9.587787,-8.366412,0,1445409220.640424
0.091553,0.140137,0.863281,30.091602,-2.732824,2.458015,0,1445409220.670230
0.104004,0.121094,0.878418,-19.618320,0.106870,12.076336,0,1445409220.699998
0.111816,0.010498,1.058105,-13.068703,28.000000,-2.061069,0,1445409220.730411
0.079590,0.116211,0.873535,-14.534351,2.137405,7.022901,0,1445409220.760201
0.004639,0.006836,0.805176,-5.618320,0.641221,1.847328,0,1445409220.790764
